"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,8646,,
"NLD","Netherlands","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,8640,,
"NLD","Netherlands","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,8576,,
"NLD","Netherlands","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,8590,,
"NLD","Netherlands","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,8587,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1992","1992","TONNE","Tonnes","3","Thousands",,,479.4,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1993","1993","TONNE","Tonnes","3","Thousands",,,539.7,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,580.7,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,686.5,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,902.24,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,1038.02,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,1014,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,1191,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,1248,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,1212.48,"B","Break"
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,1354.35,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,1442.41,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,1471.51,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,1576.7,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,1706.82,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,1874.67,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,1904.09,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,1941.11,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,2156.22,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,2346.19,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,2347,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,2464.84,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,2114.04,"B","Break"
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,2112.06,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,3779.09,"B","Break"
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,3811.41,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,3802.96,,
"NOR","Norway","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,3996.849,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,201,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,219,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,369,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,235,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,243,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,261,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,456,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,330,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,274,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,478,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,685,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,845,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,943,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,1280,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,1585,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,1965,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,1383,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,1445,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,2274,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,3902,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,4845,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,6171.703,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,6770.886,,
"POL","Poland","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,7103.122,"E","Estimated value"
"POL","Poland","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,7087.045,"E","Estimated value"
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1993","1993","TONNE","Tonnes","3","Thousands",,,448,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,190,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,346.38,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,369.94,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,406.16,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,436.55,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,475.41,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,1481.06,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,1532.79,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,1291.31,"B","Break"
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,1515.18,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,1621.16,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,1775.92,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,1755.31,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,1796.84,"B","Break"
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,1941.62,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,2154.56,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,2076.32,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,2129.65,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,2173.13,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,2277.74,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,2403.29,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,2364.579,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,2462.344,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,2447.685,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,2465.533,,
"PRT","Portugal","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,2521.894,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,189.51,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,185.03,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,227.99,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,239.7,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,236.59,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,274.87,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,199.38,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,166.8,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,183.95,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,206.04,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,39.82,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,79.7,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,245.6,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,315.56,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,343.29,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,362.84,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,426.7,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,440.95,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,449.62,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,504.99,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,549.88,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,638.41,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,811.34,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,975.03,,
"SVK","Slovak Republic","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,1011.101,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1990","1990","TONNE","Tonnes","3","Thousands",,,3000.05,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1991","1991","TONNE","Tonnes","3","Thousands",,,2460.13,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1992","1992","TONNE","Tonnes","3","Thousands",,,2088.48,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1993","1993","TONNE","Tonnes","3","Thousands",,,2194,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,2376.13,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,2370.48,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,2611.82,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,3250.05,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,3573.15,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,4905.82,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,6346.3,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,7190,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,9292,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,9600,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,9293,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,9970,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,10194.07,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,10195.32,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,12225.5,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,10568.07,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,8985.53,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,8396.21,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,8633.7,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,9383.3,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,8813.8,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,9029.2,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,9883.9,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,10754.4,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,10311.98,,
"ESP","Spain","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,10322.3,"E","Estimated value"
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1990","1990","TONNE","Tonnes","3","Thousands",,,1800,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,2127,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,2205,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,2348,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,2528,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,2819,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,2854,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,2908,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,3027.2,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,3324,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,3584.21,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,3762.88,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,4110.62,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,4235.26,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,4273.46,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,4335.72,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,4332.08,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,4102.48,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,4245.12,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,4296.76,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,4343.47,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,4267.77,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,4386.77,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,4411.7,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,4530.44,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,4385.89,,
"SWE","Sweden","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,4576.26,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1990","1990","TONNE","Tonnes","3","Thousands",,,3170.6,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1991","1991","TONNE","Tonnes","3","Thousands",,,3351.2,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1992","1992","TONNE","Tonnes","3","Thousands",,,3446.68,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1993","1993","TONNE","Tonnes","3","Thousands",,,3490.23,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,3571.51,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,3700,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,3785,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,3844,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,3899,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,4085,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,4340,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,4591,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,4856,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,4846,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,4899,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,4940,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,5330,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,5465,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,5653,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,5461,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,5565,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,5478,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,5576,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,5708,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,6006,"B","Break"
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,6030,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,6050,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,5992,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,6012,,
"CHE","Switzerland","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,6079,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","1994","1994","TONNE","Tonnes","3","Thousands",,,192,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,158.91,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,178.84,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,180.36,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,166.27,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,225.48,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,239,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,218.08,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,383.12,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,325.94,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,350.74,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,338.77,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,254.93,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,333.65,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,275.74,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,315,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,194,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,291,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,155,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,160,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,126,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,154,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,3092,"B","Break"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,3130,"E","Estimated value"
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,3971,,
"TUR","Turkey","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,4026.629,"E","Estimated value"
"GBR","United Kingdom","RECOVERY","Amount designated for recovery operations","1990","1990","TONNE","Tonnes","3","Thousands",,,700,,
"GBR","United Kingdom","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,3760,,
"GBR","United Kingdom","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,3567,,
