"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHN","China (People's Republic of)","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,95983,"I","Incomplete data"
"CHN","China (People's Republic of)","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,100637,"I","Incomplete data"
"CHN","China (People's Republic of)","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,105125,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,1702,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,2753,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,3699,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,4490,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,7910,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,11376,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,14351,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,15697,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,20220,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,23167,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,25993,"I","Incomplete data"
"CHN","China (People's Republic of)","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,35841,"I","Incomplete data"
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0.01,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0.01,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0.01,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,529,,
"EST","Estonia","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,564,,
"EST","Estonia","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,592,,
"EST","Estonia","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,556.02,,
"EST","Estonia","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,568.62,,
"EST","Estonia","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,601.06,,
"EST","Estonia","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,402.96,"B","Break"
"EST","Estonia","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,419.25,,
"EST","Estonia","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,371.31,,
"EST","Estonia","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,383,,
"EST","Estonia","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,369.4,,
"EST","Estonia","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,373.27,,
"EST","Estonia","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,390.12,,
"EST","Estonia","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,333,,
"EST","Estonia","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,287,,
"EST","Estonia","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,267,,
"EST","Estonia","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,239.01,,
"EST","Estonia","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,129,,
"EST","Estonia","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,52.73,,
"EST","Estonia","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,30.33,,
"EST","Estonia","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,34.54,,
"EST","Estonia","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,50.64,,
"EST","Estonia","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,98.43,,
"EST","Estonia","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,115.18,,
"EST","Estonia","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,83.027,,
"EST","Estonia","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,0.02,,
"EST","Estonia","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,0.3,,
"EST","Estonia","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0.01,,
"EST","Estonia","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,1.914,,
"EST","Estonia","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"EST","Estonia","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,0.14,,
"EST","Estonia","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,0.47,,
"EST","Estonia","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,0.25,,
"EST","Estonia","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,0.21,,
"EST","Estonia","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,0.17,,
"EST","Estonia","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,0.2,,
"EST","Estonia","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,0.78,,
"EST","Estonia","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,1.5,,
"EST","Estonia","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,0.85,,
"EST","Estonia","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,0.52,,
"EST","Estonia","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,0.02,,
"EST","Estonia","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,0.03,,
"EST","Estonia","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,46.62,,
"EST","Estonia","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,214.33,,
"EST","Estonia","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,221.68,,
"EST","Estonia","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,242.73,,
"EST","Estonia","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,241.7,,
"EST","Estonia","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,217.1,,
"EST","Estonia","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,220.92,,
"ISR","Israel","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,3500.64,,
"ISR","Israel","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,3636.54,,
"ISR","Israel","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,3719.76,,
"ISR","Israel","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,3787.52,,
"ISR","Israel","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,3857.58,,
"ISR","Israel","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,3959.2,,
"ISR","Israel","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,4114.63,,
"ISR","Israel","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,4128.835,,
"ISR","Israel","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,3981.7,,
"ISR","Israel","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,3982.432,,
"ISR","Israel","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,4054.054,,
"ISR","Israel","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,4112.908,,
"ISR","Israel","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,4188.841,,
"ISR","Israel","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,4217.051,,
"ISR","Israel","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,4310.996,,
"ISR","Israel","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,4433.349,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0.31,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0.27,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0.39,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0.85,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0.41,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,1.25,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0.58,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0.44,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0.39,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,19.09,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,36.59,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,6.69,,
"SVN","Slovenia","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0.63,,
"SVN","Slovenia","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,908.35,,
"SVN","Slovenia","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,925,"E","Estimated value"
"SVN","Slovenia","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,975,"E","Estimated value"
"SVN","Slovenia","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,1016.73,,
"SVN","Slovenia","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,900,"E","Estimated value"
"SVN","Slovenia","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,800,"E","Estimated value"
"SVN","Slovenia","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,712.3,,
"SVN","Slovenia","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,712.83,,
"SVN","Slovenia","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,693.53,,
"SVN","Slovenia","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,624.92,,
"SVN","Slovenia","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,658.57,,
"SVN","Slovenia","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,725.23,,
"SVN","Slovenia","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,687.61,,
"SVN","Slovenia","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,684.72,,
"SVN","Slovenia","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,627.69,,
"SVN","Slovenia","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,571.28,,
"SVN","Slovenia","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,481.19,,
"SVN","Slovenia","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,316.41,,
"SVN","Slovenia","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,224,,
"SVN","Slovenia","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,207.68,,
"SVN","Slovenia","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,209.77,,
"SVN","Slovenia","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,78.46,,
"SVN","Slovenia","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,99.19,,
"SVN","Slovenia","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,96.88,,
"SVN","Slovenia","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,107.631,,
"SVN","Slovenia","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,0.65,,
"SVN","Slovenia","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,1.43,,
"SVN","Slovenia","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,1.02,,
"SVN","Slovenia","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,1.52,,
"SVN","Slovenia","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,1.38,,
"SVN","Slovenia","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"SVN","Slovenia","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,4.77,,
"SVN","Slovenia","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,5.06,,
"SVN","Slovenia","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,15.32,,
"SVN","Slovenia","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,1.27,,
"SVN","Slovenia","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,0.52,,
"SVN","Slovenia","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,0.46,,
"SVN","Slovenia","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,13.24,,
"SVN","Slovenia","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,14.39,,
"SVN","Slovenia","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,9.08,,
"SVN","Slovenia","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,11.48,,
"SVN","Slovenia","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,9.9,,
"SVN","Slovenia","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,4.06,,
"SVN","Slovenia","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,1.95,,
"SVN","Slovenia","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,158.05,"E; B","Estimated value; Break"
"SVN","Slovenia","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,188.18,"E","Estimated value"
"SVN","Slovenia","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,110.77,"E","Estimated value"
"SVN","Slovenia","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,104.62,,
"ISR","Israel","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,6.76,,
"ISR","Israel","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,33.26,,
"ISR","Israel","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,66.535,,
"ISR","Israel","INCINERATION","Total Incineration","2019","2019","TONNE","Tonnes","3","Thousands",,,95.326,,
"MEX","Mexico","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,23838.63,,
"MEX","Mexico","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,22633.24,,
"MEX","Mexico","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,18312.6,,
"MEX","Mexico","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,13953.41,,
"MEX","Mexico","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,13793.94,,
"MEX","Mexico","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,15518.25,,
"MEX","Mexico","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,15493.82,,
"MEX","Mexico","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,15813.25,,
"MEX","Mexico","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,14664.1,,
"MEX","Mexico","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,15121,,
"MEX","Mexico","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,15422.6,,
"MEX","Mexico","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,15186.915,,
"MEX","Mexico","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,14816.2,,
"MEX","Mexico","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,14425.6,,
"MEX","Mexico","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,14649.91,,
"MEX","Mexico","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,13453.41,,
"MEX","Mexico","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,12946.47,,
"MEX","Mexico","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,12023.542,,
"TUR","Turkey","OTH_DISP","Other disposal","1994","1994","TONNE","Tonnes","3","Thousands",,,1000,,
"TUR","Turkey","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,775,,
"TUR","Turkey","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,808,,
"TUR","Turkey","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,1009,,
"TUR","Turkey","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,761,,
"TUR","Turkey","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,606,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,563,"E","Estimated value"
